fuente,jornada,jugador,equipo,puntos,jugo,capturado
mixto2,7,Raphinha Raphinha,Barcelona,20.0,1,2026-09-25
mixto2,6,Raphinha Raphinha,Barcelona,20.0,1,2026-09-25
mixto2,5,Raphinha Raphinha,Barcelona,9.0,1,2026-09-25
mixto2,4,Raphinha Raphinha,Barcelona,10.0,1,2026-09-25
mixto2,3,Raphinha Raphinha,Barcelona,17.0,1,2026-09-25
mixto2,1,Raphinha Raphinha,Barcelona,12.0,1,2026-09-25
mixto2,2,Raphinha Raphinha,Barcelona,17.0,1,2026-09-25
mixto2,7,Jules Koundé Koundé,Barcelona,,0,2026-09-25
mixto2,6,Jules Koundé Koundé,Barcelona,,0,2026-09-25
mixto2,5,Jules Koundé Koundé,Barcelona,,0,2026-09-25
mixto2,4,Jules Koundé Koundé,Barcelona,6.0,1,2026-09-25
mixto2,3,Jules Koundé Koundé,Barcelona,1.0,1,2026-09-25
mixto2,1,Jules Koundé Koundé,Barcelona,3.0,1,2026-09-25
mixto2,2,Jules Koundé Koundé,Barcelona,3.0,1,2026-09-25
mixto2,7,Pedri González Pedri,Barcelona,5.0,1,2026-09-25
mixto2,6,Pedri González Pedri,Barcelona,6.0,1,2026-09-25
mixto2,5,Pedri González Pedri,Barcelona,4.0,1,2026-09-25
mixto2,4,Pedri González Pedri,Barcelona,13.0,1,2026-09-25
mixto2,3,Pedri González Pedri,Barcelona,5.0,1,2026-09-25
mixto2,1,Pedri González Pedri,Barcelona,9.0,1,2026-09-25
mixto2,2,Pedri González Pedri,Barcelona,4.0,1,2026-09-25
mixto2,7,Joan Garcia Joan Garcia,Barcelona,,0,2026-09-25
mixto2,6,Joan Garcia Joan Garcia,Barcelona,2.0,1,2026-09-25
mixto2,5,Joan Garcia Joan Garcia,Barcelona,5.0,1,2026-09-25
mixto2,4,Joan Garcia Joan Garcia,Barcelona,9.0,1,2026-09-25
mixto2,3,Joan Garcia Joan Garcia,Barcelona,3.0,1,2026-09-25
mixto2,1,Joan Garcia Joan Garcia,Barcelona,4.0,1,2026-09-25
mixto2,2,Joan Garcia Joan Garcia,Barcelona,6.0,1,2026-09-25
mixto2,7,Eric Garcia Eric Garcia,Barcelona,2.0,1,2026-09-25
mixto2,6,Eric Garcia Eric Garcia,Barcelona,5.0,1,2026-09-25
mixto2,5,Eric Garcia Eric Garcia,Barcelona,4.0,1,2026-09-25
mixto2,4,Eric Garcia Eric Garcia,Barcelona,2.0,1,2026-09-25
mixto2,3,Eric Garcia Eric Garcia,Barcelona,,0,2026-09-25
mixto2,1,Eric Garcia Eric Garcia,Barcelona,6.0,1,2026-09-25
mixto2,2,Eric Garcia Eric Garcia,Barcelona,8.0,1,2026-09-25
mixto2,7,Anthony Gordon Gordon,Barcelona,2.0,1,2026-09-25
mixto2,6,Anthony Gordon Gordon,Barcelona,,0,2026-09-25
mixto2,5,Anthony Gordon Gordon,Barcelona,2.0,1,2026-09-25
mixto2,4,Anthony Gordon Gordon,Barcelona,4.0,1,2026-09-25
mixto2,3,Anthony Gordon Gordon,Barcelona,8.0,1,2026-09-25
mixto2,1,Anthony Gordon Gordon,Barcelona,6.0,1,2026-09-25
mixto2,2,Anthony Gordon Gordon,Barcelona,8.0,1,2026-09-25
mixto2,7,Karim Adeyemi Adeyemi,Barcelona,4.0,1,2026-09-25
mixto2,6,Karim Adeyemi Adeyemi,Barcelona,10.0,1,2026-09-25
mixto2,5,Karim Adeyemi Adeyemi,Barcelona,12.0,1,2026-09-25
mixto2,4,Karim Adeyemi Adeyemi,Barcelona,4.0,1,2026-09-25
mixto2,3,Karim Adeyemi Adeyemi,Barcelona,3.0,1,2026-09-25
mixto2,1,Karim Adeyemi Adeyemi,Barcelona,3.0,1,2026-09-25
mixto2,2,Karim Adeyemi Adeyemi,Barcelona,10.0,1,2026-09-25
mixto2,7,Pablo Gavi Gavi,Barcelona,,0,2026-09-25
mixto2,6,Pablo Gavi Gavi,Barcelona,3.0,1,2026-09-25
mixto2,5,Pablo Gavi Gavi,Barcelona,,0,2026-09-25
mixto2,4,Pablo Gavi Gavi,Barcelona,,0,2026-09-25
mixto2,3,Pablo Gavi Gavi,Barcelona,,0,2026-09-25
mixto2,1,Pablo Gavi Gavi,Barcelona,,0,2026-09-25
mixto2,2,Pablo Gavi Gavi,Barcelona,3.0,1,2026-09-25
mixto2,7,Lamine Yamal Yamal,Barcelona,10.0,1,2026-09-25
mixto2,6,Lamine Yamal Yamal,Barcelona,13.0,1,2026-09-25
mixto2,5,Lamine Yamal Yamal,Barcelona,16.0,1,2026-09-25
mixto2,4,Lamine Yamal Yamal,Barcelona,17.0,1,2026-09-25
mixto2,3,Lamine Yamal Yamal,Barcelona,17.0,1,2026-09-25
mixto2,1,Lamine Yamal Yamal,Barcelona,7.0,1,2026-09-25
mixto2,2,Lamine Yamal Yamal,Barcelona,3.0,1,2026-09-25
mixto2,7,Pau Cubarsí Cubarsí,Barcelona,4.0,1,2026-09-25
mixto2,6,Pau Cubarsí Cubarsí,Barcelona,,0,2026-09-25
mixto2,5,Pau Cubarsí Cubarsí,Barcelona,6.0,1,2026-09-25
mixto2,4,Pau Cubarsí Cubarsí,Barcelona,7.0,1,2026-09-25
mixto2,3,Pau Cubarsí Cubarsí,Barcelona,5.0,1,2026-09-25
mixto2,1,Pau Cubarsí Cubarsí,Barcelona,7.0,1,2026-09-25
mixto2,2,Pau Cubarsí Cubarsí,Barcelona,,0,2026-09-25
mixto2,7,Fermín López Fermín,Barcelona,4.0,1,2026-09-25
mixto2,6,Fermín López Fermín,Barcelona,,0,2026-09-25
mixto2,5,Fermín López Fermín,Barcelona,4.0,1,2026-09-25
mixto2,4,Fermín López Fermín,Barcelona,15.0,1,2026-09-25
mixto2,3,Fermín López Fermín,Barcelona,4.0,1,2026-09-25
mixto2,1,Fermín López Fermín,Barcelona,12.0,1,2026-09-25
mixto2,2,Fermín López Fermín,Barcelona,19.0,1,2026-09-25
mixto2,7,Gerard Martín Martín,Barcelona,6.0,1,2026-09-25
mixto2,6,Gerard Martín Martín,Barcelona,4.0,1,2026-09-25
mixto2,5,Gerard Martín Martín,Barcelona,2.0,1,2026-09-25
mixto2,4,Gerard Martín Martín,Barcelona,4.0,1,2026-09-25
mixto2,3,Gerard Martín Martín,Barcelona,,0,2026-09-25
mixto2,1,Gerard Martín Martín,Barcelona,6.0,1,2026-09-25
mixto2,2,Gerard Martín Martín,Barcelona,6.0,1,2026-09-25
mixto2,7,Marc Bernal Bernal,Barcelona,2.0,1,2026-09-25
mixto2,6,Marc Bernal Bernal,Barcelona,3.0,1,2026-09-25
mixto2,5,Marc Bernal Bernal,Barcelona,2.0,1,2026-09-25
mixto2,4,Marc Bernal Bernal,Barcelona,4.0,1,2026-09-25
mixto2,3,Marc Bernal Bernal,Barcelona,5.0,1,2026-09-25
mixto2,1,Marc Bernal Bernal,Barcelona,5.0,1,2026-09-25
mixto2,2,Marc Bernal Bernal,Barcelona,5.0,1,2026-09-25
mixto2,7,Álvaro Cortés Cortés,Barcelona,,0,2026-09-25
mixto2,6,Álvaro Cortés Cortés,Barcelona,,0,2026-09-25
mixto2,5,Álvaro Cortés Cortés,Barcelona,,0,2026-09-25
mixto2,7,Eder Aller Aller,Barcelona,,0,2026-09-25
mixto2,6,Eder Aller Aller,Barcelona,,0,2026-09-25
mixto2,5,Eder Aller Aller,Barcelona,,0,2026-09-25
mixto2,4,Eder Aller Aller,Barcelona,,0,2026-09-25
mixto2,3,Eder Aller Aller,Barcelona,,0,2026-09-25
mixto2,1,Eder Aller Aller,Barcelona,,0,2026-09-25
mixto2,2,Eder Aller Aller,Barcelona,,0,2026-09-25
mixto2,7,Xavi Espart Espart,Barcelona,,0,2026-09-25
mixto2,6,Xavi Espart Espart,Barcelona,,0,2026-09-25
mixto2,5,Xavi Espart Espart,Barcelona,10.0,1,2026-09-25
mixto2,4,Xavi Espart Espart,Barcelona,5.0,1,2026-09-25
mixto2,3,Xavi Espart Espart,Barcelona,5.0,1,2026-09-25
mixto2,1,Xavi Espart Espart,Barcelona,5.0,1,2026-09-25
mixto2,2,Xavi Espart Espart,Barcelona,7.0,1,2026-09-25
mixto2,7,Hamza Abdelkarim Abdelkarim,Barcelona,,0,2026-09-25
mixto2,6,Hamza Abdelkarim Abdelkarim,Barcelona,,0,2026-09-25
mixto2,5,Hamza Abdelkarim Abdelkarim,Barcelona,,0,2026-09-25
mixto2,4,Hamza Abdelkarim Abdelkarim,Barcelona,,0,2026-09-25
mixto2,3,Hamza Abdelkarim Abdelkarim,Barcelona,2.0,1,2026-09-25
mixto2,1,Hamza Abdelkarim Abdelkarim,Barcelona,,0,2026-09-25
mixto2,2,Hamza Abdelkarim Abdelkarim,Barcelona,,0,2026-09-25
mixto2,7,Brian Fariñas Fariñas,Barcelona,,0,2026-09-25
mixto2,6,Brian Fariñas Fariñas,Barcelona,,0,2026-09-25
mixto2,5,Brian Fariñas Fariñas,Barcelona,,0,2026-09-25
mixto2,4,Brian Fariñas Fariñas,Barcelona,,0,2026-09-25
mixto2,3,Brian Fariñas Fariñas,Barcelona,,0,2026-09-25
mixto2,1,Brian Fariñas Fariñas,Barcelona,,0,2026-09-25
mixto2,2,Brian Fariñas Fariñas,Barcelona,,0,2026-09-25
mixto2,7,Jordi Pesquer Pesquer,Barcelona,,0,2026-09-25
mixto2,6,Jordi Pesquer Pesquer,Barcelona,,0,2026-09-25
mixto2,5,Jordi Pesquer Pesquer,Barcelona,,0,2026-09-25
mixto2,4,Jordi Pesquer Pesquer,Barcelona,,0,2026-09-25
mixto2,3,Jordi Pesquer Pesquer,Barcelona,,0,2026-09-25
mixto2,1,Jordi Pesquer Pesquer,Barcelona,,0,2026-09-25
mixto2,2,Jordi Pesquer Pesquer,Barcelona,,0,2026-09-25
mixto2,7,Rodri Hernández Rodri,Barcelona,9.0,1,2026-09-25
mixto2,6,Rodri Hernández Rodri,Barcelona,8.0,1,2026-09-25
mixto2,5,Rodri Hernández Rodri,Barcelona,8.0,1,2026-09-25
mixto2,4,Rodri Hernández Rodri,Barcelona,7.0,1,2026-09-25
mixto2,3,Rodri Hernández Rodri,Barcelona,3.0,1,2026-09-25
mixto2,1,Rodri Hernández Rodri,Barcelona,4.0,1,2026-09-25
mixto2,2,Rodri Hernández Rodri,Barcelona,,0,2026-09-25
mixto2,7,Alejandro Balde Balde,Barcelona,,0,2026-09-25
mixto2,6,Alejandro Balde Balde,Barcelona,5.0,1,2026-09-25
mixto2,5,Alejandro Balde Balde,Barcelona,,0,2026-09-25
mixto2,4,Alejandro Balde Balde,Barcelona,,0,2026-09-25
mixto2,3,Alejandro Balde Balde,Barcelona,,0,2026-09-25
mixto2,1,Alejandro Balde Balde,Barcelona,,0,2026-09-25
mixto2,2,Alejandro Balde Balde,Barcelona,,0,2026-09-25
mixto2,7,Dominik Livakovic Livakovic,Barcelona,4.0,1,2026-09-25
mixto2,6,Dominik Livakovic Livakovic,Barcelona,,0,2026-09-25
mixto2,5,Dominik Livakovic Livakovic,Barcelona,,0,2026-09-25
mixto2,4,Dominik Livakovic Livakovic,Barcelona,,0,2026-09-25
mixto2,3,Dominik Livakovic Livakovic,Barcelona,,0,2026-09-25
mixto2,1,Dominik Livakovic Livakovic,Barcelona,,0,2026-09-25
mixto2,7,Gabriel Jesus Gabriel Jesús,Barcelona,1.0,1,2026-09-25
mixto2,6,Gabriel Jesus Gabriel Jesús,Barcelona,11.0,1,2026-09-25
mixto2,5,Gabriel Jesus Gabriel Jesús,Barcelona,,0,2026-09-25
mixto2,4,Gabriel Jesus Gabriel Jesús,Barcelona,4.0,1,2026-09-25
mixto2,7,Iker Rodríguez Iker Rodríguez,Barcelona,,0,2026-09-25
mixto2,6,Iker Rodríguez Iker Rodríguez,Barcelona,,0,2026-09-25
mixto2,5,Iker Rodríguez Iker Rodríguez,Barcelona,,0,2026-09-25
mixto2,4,Iker Rodríguez Iker Rodríguez,Barcelona,,0,2026-09-25
mixto2,3,Iker Rodríguez Iker Rodríguez,Barcelona,,0,2026-09-25
mixto2,1,Iker Rodríguez Iker Rodríguez,Barcelona,,0,2026-09-25
mixto2,2,Iker Rodríguez Iker Rodríguez,Barcelona,,0,2026-09-25
mixto2,7,Marc Bartra Bartra,Betis,2.0,1,2026-09-25
mixto2,6,Marc Bartra Bartra,Betis,,0,2026-09-25
mixto2,5,Marc Bartra Bartra,Betis,5.0,1,2026-09-25
mixto2,4,Marc Bartra Bartra,Betis,7.0,1,2026-09-25
mixto2,3,Marc Bartra Bartra,Betis,11.0,1,2026-09-25
mixto2,1,Marc Bartra Bartra,Betis,,0,2026-09-25
mixto2,2,Marc Bartra Bartra,Betis,5.0,1,2026-09-25
mixto2,7,Isco Alarcón Isco,Betis,3.0,1,2026-09-25
mixto2,6,Isco Alarcón Isco,Betis,6.0,1,2026-09-25
mixto2,5,Isco Alarcón Isco,Betis,5.0,1,2026-09-25
mixto2,4,Isco Alarcón Isco,Betis,4.0,1,2026-09-25
mixto2,3,Isco Alarcón Isco,Betis,3.0,1,2026-09-25
mixto2,1,Isco Alarcón Isco,Betis,2.0,1,2026-09-25
mixto2,2,Isco Alarcón Isco,Betis,3.0,1,2026-09-25
mixto2,7,Diego Javier Llorente D. Llorente,Betis,,0,2026-09-25
mixto2,6,Diego Javier Llorente D. Llorente,Betis,,0,2026-09-25
mixto2,5,Diego Javier Llorente D. Llorente,Betis,,0,2026-09-25
mixto2,4,Diego Javier Llorente D. Llorente,Betis,3.0,1,2026-09-25
mixto2,3,Diego Javier Llorente D. Llorente,Betis,,0,2026-09-25
mixto2,1,Diego Javier Llorente D. Llorente,Betis,4.0,1,2026-09-25
mixto2,2,Diego Javier Llorente D. Llorente,Betis,,0,2026-09-25
mixto2,7,Héctor Bellerín Bellerín,Betis,2.0,1,2026-09-25
mixto2,6,Héctor Bellerín Bellerín,Betis,4.0,1,2026-09-25
mixto2,5,Héctor Bellerín Bellerín,Betis,6.0,1,2026-09-25
mixto2,4,Héctor Bellerín Bellerín,Betis,7.0,1,2026-09-25
mixto2,3,Héctor Bellerín Bellerín,Betis,-3.0,1,2026-09-25
mixto2,1,Héctor Bellerín Bellerín,Betis,4.0,1,2026-09-25
mixto2,2,Héctor Bellerín Bellerín,Betis,2.0,1,2026-09-25
mixto2,7,Pablo Fornals Fornals,Betis,6.0,1,2026-09-25
mixto2,6,Pablo Fornals Fornals,Betis,,0,2026-09-25
mixto2,5,Pablo Fornals Fornals,Betis,5.0,1,2026-09-25
mixto2,4,Pablo Fornals Fornals,Betis,4.0,1,2026-09-25
mixto2,3,Pablo Fornals Fornals,Betis,1.0,1,2026-09-25
mixto2,1,Pablo Fornals Fornals,Betis,2.0,1,2026-09-25
mixto2,2,Pablo Fornals Fornals,Betis,5.0,1,2026-09-25
mixto2,7,Marc Roca Marc Roca,Betis,5.0,1,2026-09-25
mixto2,6,Marc Roca Marc Roca,Betis,,0,2026-09-25
mixto2,5,Marc Roca Marc Roca,Betis,7.0,1,2026-09-25
mixto2,4,Marc Roca Marc Roca,Betis,4.0,1,2026-09-25
mixto2,3,Marc Roca Marc Roca,Betis,4.0,1,2026-09-25
mixto2,1,Marc Roca Marc Roca,Betis,,0,2026-09-25
mixto2,2,Marc Roca Marc Roca,Betis,5.0,1,2026-09-25
mixto2,7,Álvaro Valles Valles,Betis,8.0,1,2026-09-25
mixto2,6,Álvaro Valles Valles,Betis,8.0,1,2026-09-25
mixto2,5,Álvaro Valles Valles,Betis,10.0,1,2026-09-25
mixto2,4,Álvaro Valles Valles,Betis,11.0,1,2026-09-25
mixto2,3,Álvaro Valles Valles,Betis,3.0,1,2026-09-25
mixto2,1,Álvaro Valles Valles,Betis,8.0,1,2026-09-25
mixto2,2,Álvaro Valles Valles,Betis,6.0,1,2026-09-25
mixto2,7,Junior Firpo Junior,Betis,,0,2026-09-25
mixto2,6,Junior Firpo Junior,Betis,5.0,1,2026-09-25
mixto2,5,Junior Firpo Junior,Betis,,0,2026-09-25
mixto2,4,Junior Firpo Junior,Betis,,0,2026-09-25
mixto2,3,Junior Firpo Junior,Betis,,0,2026-09-25
mixto2,1,Junior Firpo Junior,Betis,4.0,1,2026-09-25
mixto2,2,Junior Firpo Junior,Betis,,0,2026-09-25
mixto2,7,Cucho Hernández Cucho,Betis,10.0,1,2026-09-25
mixto2,6,Cucho Hernández Cucho,Betis,1.0,1,2026-09-25
mixto2,5,Cucho Hernández Cucho,Betis,9.0,1,2026-09-25
mixto2,4,Cucho Hernández Cucho,Betis,2.0,1,2026-09-25
mixto2,3,Cucho Hernández Cucho,Betis,2.0,1,2026-09-25
mixto2,1,Cucho Hernández Cucho,Betis,2.0,1,2026-09-25
mixto2,2,Cucho Hernández Cucho,Betis,4.0,1,2026-09-25
mixto2,7,Fran García Fran García,Betis,4.0,1,2026-09-25
mixto2,6,Fran García Fran García,Betis,,0,2026-09-25
mixto2,5,Fran García Fran García,Betis,4.0,1,2026-09-25
mixto2,4,Fran García Fran García,Betis,5.0,1,2026-09-25
mixto2,3,Fran García Fran García,Betis,-1.0,1,2026-09-25
mixto2,1,Fran García Fran García,Betis,5.0,1,2026-09-25
mixto2,2,Fran García Fran García,Betis,6.0,1,2026-09-25
mixto2,7,Álvaro Fidalgo Fidalgo,Betis,,0,2026-09-25
mixto2,6,Álvaro Fidalgo Fidalgo,Betis,0.0,1,2026-09-25
mixto2,5,Álvaro Fidalgo Fidalgo,Betis,,0,2026-09-25
mixto2,4,Álvaro Fidalgo Fidalgo,Betis,3.0,1,2026-09-25
mixto2,3,Álvaro Fidalgo Fidalgo,Betis,,0,2026-09-25
mixto2,1,Álvaro Fidalgo Fidalgo,Betis,,0,2026-09-25
mixto2,2,Álvaro Fidalgo Fidalgo,Betis,,0,2026-09-25
mixto2,7,Rodrigo Riquelme Riquelme,Betis,0.0,1,2026-09-25
mixto2,6,Rodrigo Riquelme Riquelme,Betis,3.0,1,2026-09-25
mixto2,5,Rodrigo Riquelme Riquelme,Betis,2.0,1,2026-09-25
mixto2,4,Rodrigo Riquelme Riquelme,Betis,1.0,1,2026-09-25
mixto2,3,Rodrigo Riquelme Riquelme,Betis,8.0,1,2026-09-25
mixto2,1,Rodrigo Riquelme Riquelme,Betis,3.0,1,2026-09-25
mixto2,2,Rodrigo Riquelme Riquelme,Betis,13.0,1,2026-09-25
mixto2,7,Iker Losada Losada,Betis,,0,2026-09-25
mixto2,6,Iker Losada Losada,Betis,,0,2026-09-25
mixto2,5,Iker Losada Losada,Betis,,0,2026-09-25
mixto2,4,Iker Losada Losada,Betis,,0,2026-09-25
mixto2,3,Iker Losada Losada,Betis,,0,2026-09-25
mixto2,1,Iker Losada Losada,Betis,,0,2026-09-25
mixto2,2,Iker Losada Losada,Betis,,0,2026-09-25
mixto2,7,Antony Antony,Betis,3.0,1,2026-09-25
mixto2,6,Antony Antony,Betis,7.0,1,2026-09-25
mixto2,5,Antony Antony,Betis,4.0,1,2026-09-25
mixto2,4,Antony Antony,Betis,5.0,1,2026-09-25
mixto2,3,Antony Antony,Betis,3.0,1,2026-09-25
mixto2,1,Antony Antony,Betis,6.0,1,2026-09-25
mixto2,2,Antony Antony,Betis,7.0,1,2026-09-25
mixto2,7,Ángel Ortiz Ortiz,Betis,,0,2026-09-25
mixto2,6,Ángel Ortiz Ortiz,Betis,3.0,1,2026-09-25
mixto2,5,Ángel Ortiz Ortiz,Betis,,0,2026-09-25
mixto2,4,Ángel Ortiz Ortiz,Betis,,0,2026-09-25
mixto2,3,Ángel Ortiz Ortiz,Betis,,0,2026-09-25
mixto2,1,Ángel Ortiz Ortiz,Betis,4.0,1,2026-09-25
mixto2,2,Ángel Ortiz Ortiz,Betis,,0,2026-09-25
mixto2,7,Natan Natan,Betis,6.0,1,2026-09-25
mixto2,6,Natan Natan,Betis,7.0,1,2026-09-25
mixto2,5,Natan Natan,Betis,13.0,1,2026-09-25
mixto2,4,Natan Natan,Betis,7.0,1,2026-09-25
mixto2,3,Natan Natan,Betis,1.0,1,2026-09-25
mixto2,1,Natan Natan,Betis,,0,2026-09-25
mixto2,2,Natan Natan,Betis,6.0,1,2026-09-25
mixto2,7,Manu González Manu González,Betis,,0,2026-09-25
mixto2,6,Manu González Manu González,Betis,,0,2026-09-25
mixto2,5,Manu González Manu González,Betis,,0,2026-09-25
mixto2,4,Manu González Manu González,Betis,,0,2026-09-25
mixto2,3,Manu González Manu González,Betis,,0,2026-09-25
mixto2,1,Manu González Manu González,Betis,,0,2026-09-25
mixto2,2,Manu González Manu González,Betis,,0,2026-09-25
mixto2,7,Nelson Deossa Deossa,Betis,3.0,1,2026-09-25
mixto2,6,Nelson Deossa Deossa,Betis,7.0,1,2026-09-25
mixto2,5,Nelson Deossa Deossa,Betis,6.0,1,2026-09-25
mixto2,4,Nelson Deossa Deossa,Betis,4.0,1,2026-09-25
mixto2,3,Nelson Deossa Deossa,Betis,1.0,1,2026-09-25
mixto2,1,Nelson Deossa Deossa,Betis,4.0,1,2026-09-25
mixto2,2,Nelson Deossa Deossa,Betis,3.0,1,2026-09-25
mixto2,7,Facundo Bernal Bernal,Betis,3.0,1,2026-09-25
mixto2,6,Facundo Bernal Bernal,Betis,5.0,1,2026-09-25
mixto2,5,Facundo Bernal Bernal,Betis,1.0,1,2026-09-25
mixto2,4,Facundo Bernal Bernal,Betis,4.0,1,2026-09-25
mixto2,3,Facundo Bernal Bernal,Betis,3.0,1,2026-09-25
mixto2,1,Facundo Bernal Bernal,Betis,4.0,1,2026-09-25
mixto2,2,Facundo Bernal Bernal,Betis,4.0,1,2026-09-25
mixto2,7,Valentín Gómez Valentín Gómez,Betis,5.0,1,2026-09-25
mixto2,6,Valentín Gómez Valentín Gómez,Betis,5.0,1,2026-09-25
mixto2,5,Valentín Gómez Valentín Gómez,Betis,,0,2026-09-25
mixto2,4,Valentín Gómez Valentín Gómez,Betis,,0,2026-09-25
mixto2,3,Valentín Gómez Valentín Gómez,Betis,,0,2026-09-25
mixto2,1,Valentín Gómez Valentín Gómez,Betis,4.0,1,2026-09-25
mixto2,2,Valentín Gómez Valentín Gómez,Betis,,0,2026-09-25
mixto2,7,Troy Parrott Parrott,Betis,,0,2026-09-25
mixto2,6,Troy Parrott Parrott,Betis,4.0,1,2026-09-25
mixto2,5,Troy Parrott Parrott,Betis,,0,2026-09-25
mixto2,4,Troy Parrott Parrott,Betis,9.0,1,2026-09-25
mixto2,3,Troy Parrott Parrott,Betis,1.0,1,2026-09-25
mixto2,1,Troy Parrott Parrott,Betis,3.0,1,2026-09-25
mixto2,2,Troy Parrott Parrott,Betis,,0,2026-09-25
mixto2,7,Álvaro de Pablo De Pablo,Betis,,0,2026-09-25
mixto2,6,Álvaro de Pablo De Pablo,Betis,,0,2026-09-25
mixto2,5,Álvaro de Pablo De Pablo,Betis,,0,2026-09-25
mixto2,4,Álvaro de Pablo De Pablo,Betis,,0,2026-09-25
mixto2,3,Álvaro de Pablo De Pablo,Betis,,0,2026-09-25
mixto2,1,Álvaro de Pablo De Pablo,Betis,,0,2026-09-25
mixto2,2,Álvaro de Pablo De Pablo,Betis,,0,2026-09-25
mixto2,7,Abde Ezzalzouli Abde,Betis,5.0,1,2026-09-25
mixto2,6,Abde Ezzalzouli Abde,Betis,11.0,1,2026-09-25
mixto2,5,Abde Ezzalzouli Abde,Betis,8.0,1,2026-09-25
mixto2,4,Abde Ezzalzouli Abde,Betis,,0,2026-09-25
mixto2,3,Abde Ezzalzouli Abde,Betis,3.0,1,2026-09-25
mixto2,1,Abde Ezzalzouli Abde,Betis,,0,2026-09-25
mixto2,2,Abde Ezzalzouli Abde,Betis,,0,2026-09-25
mixto2,7,José Antonio Morante Morante,Betis,,0,2026-09-25
mixto2,6,José Antonio Morante Morante,Betis,,0,2026-09-25
mixto2,5,José Antonio Morante Morante,Betis,,0,2026-09-25
mixto2,4,José Antonio Morante Morante,Betis,,0,2026-09-25
mixto2,3,José Antonio Morante Morante,Betis,,0,2026-09-25
mixto2,1,José Antonio Morante Morante,Betis,,0,2026-09-25
mixto2,2,José Antonio Morante Morante,Betis,,0,2026-09-25
mixto2,7,Dani Ceballos Ceballos,Betis,2.0,1,2026-09-25
mixto2,6,Dani Ceballos Ceballos,Betis,3.0,1,2026-09-25
mixto2,5,Dani Ceballos Ceballos,Betis,5.0,1,2026-09-25
mixto2,4,Dani Ceballos Ceballos,Betis,,0,2026-09-25
mixto2,7,Giovani Lo Celso Lo Celso,Betis,,0,2026-09-25
mixto2,6,Giovani Lo Celso Lo Celso,Betis,,0,2026-09-25
mixto2,5,Giovani Lo Celso Lo Celso,Betis,2.0,1,2026-09-25
mixto2,4,Giovani Lo Celso Lo Celso,Betis,,0,2026-09-25
mixto2,3,Giovani Lo Celso Lo Celso,Betis,,0,2026-09-25
mixto2,1,Giovani Lo Celso Lo Celso,Betis,,0,2026-09-25
mixto2,2,Giovani Lo Celso Lo Celso,Betis,,0,2026-09-25
mixto2,7,Diego Conde Conde,Betis,,0,2026-09-25
mixto2,6,Diego Conde Conde,Betis,,0,2026-09-25
mixto2,5,Diego Conde Conde,Betis,,0,2026-09-25
mixto2,4,Diego Conde Conde,Betis,,0,2026-09-25
mixto2,3,Diego Conde Conde,Betis,,0,2026-09-25
mixto2,1,Diego Conde Conde,Betis,,0,2026-09-25
mixto2,2,Diego Conde Conde,Betis,,0,2026-09-25
mixto2,7,Iago Aspas Aspas,Celta,,0,2026-09-25
mixto2,5,Iago Aspas Aspas,Celta,3.0,1,2026-09-25
mixto2,4,Iago Aspas Aspas,Celta,4.0,1,2026-09-25
mixto2,6,Iago Aspas Aspas,Celta,3.0,1,2026-09-25
mixto2,3,Iago Aspas Aspas,Celta,4.0,1,2026-09-25
mixto2,1,Iago Aspas Aspas,Celta,9.0,1,2026-09-25
mixto2,2,Iago Aspas Aspas,Celta,3.0,1,2026-09-25
mixto2,7,Borja Iglesias Iglesias,Celta,5.0,1,2026-09-25
mixto2,5,Borja Iglesias Iglesias,Celta,,0,2026-09-25
mixto2,4,Borja Iglesias Iglesias,Celta,2.0,1,2026-09-25
mixto2,6,Borja Iglesias Iglesias,Celta,,0,2026-09-25
mixto2,3,Borja Iglesias Iglesias,Celta,,0,2026-09-25
mixto2,1,Borja Iglesias Iglesias,Celta,,0,2026-09-25
mixto2,2,Borja Iglesias Iglesias,Celta,,0,2026-09-25
mixto2,7,Iván Villar Iván Villar,Celta,,0,2026-09-25
mixto2,5,Iván Villar Iván Villar,Celta,,0,2026-09-25
mixto2,4,Iván Villar Iván Villar,Celta,,0,2026-09-25
mixto2,6,Iván Villar Iván Villar,Celta,,0,2026-09-25
mixto2,3,Iván Villar Iván Villar,Celta,,0,2026-09-25
mixto2,1,Iván Villar Iván Villar,Celta,,0,2026-09-25
mixto2,2,Iván Villar Iván Villar,Celta,,0,2026-09-25
mixto2,7,Marcos Alonso M. Alonso,Celta,,0,2026-09-25
mixto2,5,Marcos Alonso M. Alonso,Celta,4.0,1,2026-09-25
mixto2,4,Marcos Alonso M. Alonso,Celta,4.0,1,2026-09-25
mixto2,6,Marcos Alonso M. Alonso,Celta,5.0,1,2026-09-25
mixto2,3,Marcos Alonso M. Alonso,Celta,,0,2026-09-25
mixto2,1,Marcos Alonso M. Alonso,Celta,-5.0,1,2026-09-25
mixto2,2,Marcos Alonso M. Alonso,Celta,7.0,1,2026-09-25
mixto2,7,Ionut Radu Radu,Celta,7.0,1,2026-09-25
mixto2,5,Ionut Radu Radu,Celta,3.0,1,2026-09-25
mixto2,4,Ionut Radu Radu,Celta,3.0,1,2026-09-25
mixto2,6,Ionut Radu Radu,Celta,9.0,1,2026-09-25
mixto2,3,Ionut Radu Radu,Celta,9.0,1,2026-09-25
